word,pos_tag,level
bandwidth,VB,6
bang,NN,3
bang,VB,3
banish,NNP,4
banish,VB,4
banish,JJ,4
banister,NNP,4
banjo,NNP,6
banjo,JJ,6
bank,NN,1
bank,JJ,1.5
bank,VB,2
banker,NNP,4
banking,NN,2
banking,VB,2
banking,JJ,2
banknote,NNP,6
bankrupt,VB,4
bankrupt,JJ,4
bankruptcy,NN,4
banks,NNS,1.5
banner,NNP,4
banyan,NNP,6
banyan,JJ,6
bar,VB,3
bar,NN,1
barbecue,NN,2
barbecue,VB,3
barbecue,JJ,2.5
barber,NNP,2
bare,NN,3.5
bare,JJ,3
bare,VB,4
barely,RB,3
bargain,JJ,3
bargain,NNP,2
bargain,VB,4
baritone,NN,6
baritone,VB,6
bark,JJ,3.5
bark,NNP,3
bark,VB,4
barley,NNP,4
barley,VB,4
barley,JJ,4
barn,NNP,4
barometer,NN,4
baron,NNP,4.58814141270678
barrel,JJ,3
barrel,VB,3
barrel,NN,3
barren,NNP,4
barren,JJ,4
barren,VB,4
barren,RB,4
barrier,NN,4
barrier,JJ,4
bars,NNS,2
bars,VB,2
base,VB,3
base,JJ,2.5
base,NN,2
baseball,JJ,1
baseball,NN,1
based,JJ,2.5
based,NN,2.5
based,VBN,2.5
baseline,NN,4.95490468966149
baseline,JJ,6
basement,NN,3
basement,JJ,3
bash,NNP,6
bash,JJ,6
bash,VB,6
bashful,NN,6
bashful,JJ,6
basic,JJ,2
basic,NN,2
basically,RB,2
basin,NNP,3
basis,NNS,3
basket,NN,2
basketball,NN,1
bass,NNP,4.0137214830835
bat,VB,3
bat,JJ,2
bat,NN,1
batch,NNP,2
bath,NN,1
bathe,NN,3
bathe,JJ,3
bathe,VB,3
bathe,DT,3
bathroom,NN,1
bathtub,NN,6
battalion,NN,4.39209427621433
battalion,VB,6
batter,NNP,2
batter,VB,2
batter,RB,2
batter,JJ,2
batteries,NNS,2
battery,NN,2
battery,JJ,2
battle,NN,3
battle,JJ,3
battle,VB,3
battlefield,NN,4
bay,NNP,2
bay,JJ,2
be,NN,1
be,VB,1
be,JJ,1
beach,NN,1
beacon,NNP,5.32733729402542
beak,NN,4
beak,VB,4
beak,IN,4
beak,JJ,4
beam,NN,4
bean,NN,1
beanie,NNP,6
bear,JJ,1.5
bear,NN,1
bear,VB,2
beard,NNP,3
bears,VB,1.5
bears,NNS,1.5
beast,NN,3
beat,VB,3
beat,NN,4
beat,JJ,3.5
beaten,JJ,3.5
beaten,VB,3.5
beautiful,JJ,1
beauty,NN,2
beaver,NN,3
became,VB,1
because,RB,1
because,IN,1
because,CC,1
become,VB,1
becomes,VBZ,1
bed,JJ,1
bed,NN,1
bed,VB,1
bedding,NN,1
bedding,VB,1
bedding,JJ,1
bedroom,JJ,1
bedroom,NN,1
bedsheet,NN,6
bee,NNP,1
beef,NN,1
beef,VB,1
been,VBN,2
beer,NN,2
beer,JJ,2
beetle,NN,5.7800235118055
beetle,IN,6
beetle,RB,6
beetle,JJ,6
beetle,VB,6
beetroot,NNP,6
beetroot,JJ,6
beetroot,RB,6
beetroot,VB,6
before,JJ,1.33333333333333
before,IN,1
before,RB,1
before,CC,2
beforehand,RB,6
beforehand,IN,6
beforehand,CC,6
beforehand,JJ,6
beforehand,VB,6
beforehand,NN,6
beg,NNP,2
beg,VB,2
beg,JJ,2
beg,RB,2
beg,IN,2
began,VB,1
begin,VB,1
beginning,VBG,2
beginning,NN,2
begun,VB,1
behalf,NN,3
behave,VB,3
behavior,NN,2
behavioral,NN,2
behavioral,JJ,2
behavioral,IN,2
behavioral,VB,2
behaviour,VB,2
behaviour,NN,2
behaviour,JJ,2
behaviour,IN,2
behaviour,RB,2
behaviour,PRP,2
behaviour,RP,2
behind,IN,1
behind,RB,1
behind,NN,1
behind,RP,1
behind,JJ,1
behold,NN,6
behold,RB,6
behold,IN,6
behold,VB,5.84184292238555
behold,JJ,6
behold,CC,6
beige,NNP,6
beige,JJ,6
beige,VB,6
being,VBG,1
being,JJ,1.5
being,NN,2
belgian,JJ,4.73181449279415
belief,NN,3
believe,VB,1
believe,NN,1
bell,NNP,1
belly,RB,2
belly,NN,2
belong,VB,2
beloved,JJ,3
below,RB,1
below,IN,1
below,JJ,1
belt,NN,2
bench,NN,2
benchmark,NN,6
benchmark,JJ,6
bend,NNP,4
bend,VB,2
beneath,IN,3
beneficial,JJ,4
beneficial,NN,4
beneficiary,NN,3.99204511885867
beneficiary,JJ,6
beneficiary,VB,6
benefit,VB,4
benefit,JJ,3.5
benefit,NN,3
benefits,NNS,3.5
benefits,VB,3.5
benefits,JJ,3.5
benevolent,JJ,4
benevolent,NN,4
benevolent,VB,4
bent,VB,3
bent,NNP,3
bent,JJ,3
beret,NNP,6
beret,JJ,6
berry,NNP,4
beside,IN,1
beside,RB,1
best,JJS,1
best,RB,1
best,NN,1
bet,VB,3
bet,NN,3
bet,RB,3
beta,JJ,1
beta,NN,1
betray,VB,4
betray,NNP,4
betray,IN,4
betray,JJ,4
betrayal,NN,6
betrayal,JJ,6
betrayal,VB,6
better,RBR,2
better,NN,1.5
better,JJ,1
between,IN,1
beverage,NN,5.30916635600964
beware,VB,6
beware,NN,6
beware,JJ,6
bewilder,VB,4
bewildered,VB,4
beyond,IN,2
beyond,NN,2
beyond,RB,2
beyond,JJ,2
bias,NNP,6
bias,JJ,6
bible,NN,2.49064245626835
bible,JJ,6
biblical,JJ,4.16375632048226
biblical,NN,6
bibliography,JJ,6
bibliography,NN,3.02862480544252
bibliography,VB,6
bicep,NN,6
bicycle,NN,1
bid,NN,4
bid,VB,4
bid,JJ,4
bids,VB,4
bids,NNS,4
big,JJ,1
big,NN,1
bigger,JJR,1
bigger,RB,1
biggest,JJS,1
bike,NN,1
bikini,NN,4
bilateral,JJ,4.43017693186619
bilateral,NN,6
bilateral,VB,6
bill,NNP,2
bill,VB,3
billboard,NNP,6
billiards,NNP,6
billion,CD,4
billion,JJ,4
billion,NN,4
billionaire,NN,6
bin,NNP,3
binary,NN,4.42587665838973
binary,JJ,6
binary,VB,6
bind,NN,4
bind,VB,4
binding,VBG,4
binding,NN,4
binding,JJ,4
bingo,NNP,6
bingo,RB,6
bingo,VB,6
binoculars,NNS,6
binoculars,VB,6
biodegradable,NN,6
biodegradable,JJ,6
biodegradable,VB,6
biography,NN,3
biological,JJ,4
biological,NN,4
biology,NN,3
biology,JJ,3
biology,VB,3
biometric,NN,6
biometric,JJ,6
birch,NNP,5.31216678842026
birch,JJ,6
birch,VB,6
bird,JJ,1
bird,NN,1
birth,NN,1
birth,JJ,1
birthday,NN,1
biscuit,NNP,1
biscuit,JJ,1
biscuit,VB,1
bishop,NN,3
bison,NNP,6
bit,VB,2
bit,JJ,2
bit,RB,2
bit,NN,2
bite,JJ,2.5
bite,VB,3
bite,NN,2
bitter,JJ,3
bitterness,NN,2
bizarre,JJ,4
black,JJ,1
black,NN,1
black,VB,1
blackboard,NN,2
blackboard,IN,2
blackboard,RB,2
blackboard,VB,2
blackboard,JJ,2
bladder,NN,6
bladder,JJ,6
bladder,VB,6
blade,NN,4
blah,NN,6
blah,JJ,6
blah,VB,6
blah,RP,6
blame,NN,3
blame,VB,2
blanch,NNP,6
blanch,JJ,6
blanch,VB,6
bland,NNP,6
bland,JJ,6
bland,VB,6
bland,CC,6
bland,RB,6
blank,RB,1
blank,VB,1
blank,JJ,1
blank,NN,1
blanket,NN,2
blanket,VB,2
blast,NN,4
blast,VB,4
blaze,VB,4
blaze,NN,4
blazer,NN,6
bleach,NN,6
bleach,VB,6
bleach,JJ,6
bleak,NN,6
bleak,JJ,6
bleed,NN,3
bleed,VB,3
bleed,JJ,3
blend,NN,4
blend,VB,3
blender,NN,3.5
blender,DT,3.5
blender,IN,3.5
blender,VB,3.5
bless,NNP,3
bless,VB,3
bless,JJ,3
blessing,NN,3
blessing,VBG,3
blew,VB,1.5
blind,NN,3
blind,JJ,3
blinds,NNS,3
blinds,JJ,3
blinds,VB,3
blink,NN,4
blink,VB,4
bliss,NN,6
bliss,JJ,6
bliss,VB,6
blister,NN,6
blister,VB,6
blister,JJ,6
blizzard,NN,6
blizzard,JJ,6
block,NN,1
block,VB,3
block,JJ,2
blonde,JJ,2
blonde,NN,2
blood,NN,2
blood,JJ,2
bloodstream,NNP,4
bloody,JJ,4
bloody,RB,4
bloom,NN,2
bloom,JJ,2
bloom,VB,2
blossom,NNP,4
blossom,JJ,4
blossom,VB,4
blouse,NN,6
blouse,VB,6
blow,NN,2
blow,VB,1
blown,VBN,1.5
blown,JJ,1.5
blue,JJ,1
blue,NN,1
blueprint,NN,6
blues,NNS,1
blunt,NN,6
blunt,JJ,5.84443293274969
blunt,VB,6
bluntly,RB,5.23897181964632
bluntly,JJ,5.23897181964632
blur,NNP,4
blur,IN,4
blur,JJ,4
blur,VB,4
board,NN,1
board,JJ,2
board,VB,3
boarding,NN,2
boarding,JJ,2
boarding,VB,2
boards,NNS,2
boast,VB,3
boast,NN,3
boastful,JJ,3
boastful,NN,3
boat,NN,1
bodily,RB,1
bodily,NN,1
bodily,VB,1
bodily,JJ,1
body,JJ,1
body,NN,1
boil,VB,2
boil,NNP,2
boisterous,JJ,6
bold,JJ,3
bold,NN,4
boldly,RB,3
boldly,NN,3
boldly,JJ,3
bolster,NN,6
bolster,VB,6
bolt,VB,4
bolt,NN,4
bomb,NN,3
bomb,VB,3
bomber,NNP,4
bond,NN,3
bond,JJ,3
bonding,VB,3
bonding,NN,3
bonding,JJ,3
bone,NN,1
bone,JJ,1
bongo,NNP,6
bonus,NN,2
book,NN,1
book,JJ,2
book,VB,3
bookcase,NN,2
booking,VB,3
booking,NN,3
booking,JJ,3
bookmark,NNP,4
bookmark,JJ,4
bookmark,VB,4
books,NNS,2
bookshelf,NN,2
boom,JJ,3
boom,VB,3
boom,NN,3
boost,VB,4
boost,NN,4
boot,NN,3
boot,JJ,3
boot,VB,3
booth,NN,4
boots,NNS,3
border,VB,3
border,NN,3
border,JJ,3
bore,VB,3
bored,JJ,2
bored,VBN,2
boredom,NN,3
boring,NN,1
boring,VB,1
boring,JJ,1
born,JJ,1.5
born,VBN,1.5
born,NN,1.5
borough,NNP,3.89584529265118
borrow,VB,1
boss,NN,2
both,DT,1
both,CC,1
both,RB,1
both,PRP,1
bother,VB,2
bother,NN,3
bottle,NN,1
bottle,VB,4
bottleneck,NN,6
bottleneck,VB,6
bottleneck,JJ,6
bottom,JJ,1
bottom,NN,1
bought,VBN,1
boulder,NNP,4.70210593067301
boulevard,NNP,4.95000428501913
bounce,VB,3
bounce,NN,4
bound,VBN,3
bound,JJ,3
boundary,NN,3
bounty,NN,5.89972163725585
bounty,JJ,6
bounty,VB,6
bouquet,NNP,6
bouquet,JJ,6
bout,NN,6
bout,IN,6
boutique,NNP,6
boutique,JJ,6
bow,VB,4
bow,NNP,3
bowl,NN,1
bowl,VB,3
bowling,NN,2
bowling,JJ,2
bowling,VB,2
box,NN,1
box,JJ,1
boxes,NNS,1
boxing,NN,3
boy,NN,1
boycott,NN,5.99859505518276
boycott,VB,6
boycott,JJ,6
boyfriend,NN,1
boyfriend,JJ,1
boyfriend,VB,1
boys,NNS,1
bra,NNP,2
brace,NN,5.60884749483117
brace,VB,6
bracelet,NN,3
bracelet,JJ,3
bracelet,VB,3
bracket,NN,4
brag,NN,4
brag,JJ,4
brag,VB,4
brain,JJ,1
brain,NN,1
brainstorm,NN,2
brainstorm,JJ,2
brainstorm,VB,2
braise,NN,2
braise,VB,2
brake,NN,2
brake,VB,4
bran,NNP,6
bran,JJ,6
branch,VB,3
branch,JJ,2.5
branch,NN,2
brand,NN,2
brand,JJ,2
branding,NN,2
branding,VB,2
branding,JJ,2
brands,NNS,2
brands,VB,2
brass,NN,3
brass,JJ,3
brave,JJ,2
brave,NNP,2
brave,VB,2
bravo,NNP,6
bravo,VB,6
brazilian,JJ,3.15467994158859
breach,NN,3.44829908201699
breach,VB,6
breach,JJ,6
bread,JJ,1
bread,NN,1
breadwinner,NN,6
breadwinner,JJ,6
break,JJ,1.5
break,NN,2
break,VB,1
breakdown,NN,4
breakfast,NN,1
breaking,JJ,1.5
breaking,VBG,1.5
breaking,NN,1.5
breakthrough,NN,3
breast,NN,3
breath,NN,3
breathe,VB,1
breathing,NN,3
breathing,VBG,1
bred,VBN,3.5
bred,JJ,3.5
breed,NN,4
breed,VB,3
breeze,NNP,2
breezy,JJ,4
breezy,NNP,4
brew,NN,6
brew,VB,6
bribe,VB,6
bribe,NN,6
brick,NNP,3
bride,NN,2
bridegroom,NN,6
bridge,NN,1
bridge,JJ,1
bridge,VB,1
brief,VB,3
brief,NN,3
brief,JJ,3
briefing,NN,3
briefly,NN,3
briefly,RB,3
brigade,NNP,4.29148330641809
brigade,JJ,6
brigade,VB,6
bright,JJ,1
bright,NN,1
brilliant,JJ,2
brine,NNP,5.86903643400308
brine,JJ,6
brine,VB,6
bring,VB,1
british,JJ,1.80994464083711
british,NNP,1.77765144915232
brittle,JJ,5.75262191480714
brittle,NNP,6
brittle,VB,6
broad,JJ,3
broad,NN,3
broadband,NN,4
broadband,CC,4
broadband,VB,4
broadband,RP,4
broadband,JJ,4
broadcast,VBN,4
broadcast,NN,3
broadcaster,NN,4
broadcaster,JJ,4
broadly,RB,4
broccoli,NN,3
broccoli,VB,3
broccoli,JJ,3
broil,NNP,6
broil,VB,6
broil,JJ,6
broke,VB,1.5
broke,RB,1.5
broke,JJ,1.5
broken,JJ,1
broken,VB,1
broker,NN,1.5
broker,JJ,1.5
brokerage,NN,5.76830373204401
bronze,JJ,3
bronze,NN,3
brooch,NNP,6
brooch,JJ,6
brook,VB,6
brook,NNP,4.66612663026106
brook,JJ,6
broom,NNP,6
broom,JJ,6
broom,VB,6
broth,NN,5.53945837431306
broth,VB,5.53945837431306
broth,JJ,5.53945837431306
brother,NN,1
brotherhood,NN,3
brought,VBN,1
brown,JJ,1
brown,NN,2
browse,NN,4
browse,IN,4
browse,VB,4
browse,JJ,4
browser,NN,4
browser,JJ,4
browser,VB,4
bruise,NNP,4
bruise,JJ,4
bruise,VB,4
brunch,NN,6
brunch,VB,6
brunch,RB,6
brunch,JJ,6
brush,NN,1
brush,VB,1
brush,JJ,1
brutal,JJ,5.30729018428652
bubble,NN,3
buck,NNP,4.79390570676642
buck,VB,6
bucket,NN,1
buckle,NN,6
buckle,VB,6
bud,NNP,4
buddy,NNP,3
budget,NN,2
budget,JJ,4
buffalo,NNP,3.47426334946954
buffalo,JJ,6
buffer,NN,4.03668582107279
buffer,VB,6
buffering,NN,3.97151821488514
buffering,VB,3.97151821488514
buffering,JJ,3.97151821488514
buffet,NN,6
buffet,JJ,6
buffet,VB,6
bug,NN,2
build,NN,1
build,VB,1
builder,NN,3
building,VBG,1
building,JJ,1
building,NN,1
buildings,NNS,1
built,JJ,1
built,VBN,1
built,NN,1
bulb,NN,2
bulgarian,NNP,6
bulgarian,JJ,6
bulgarian,VB,6
bulk,NNP,3.13626166656902
bulk,JJ,4.94452024847828
bulky,NN,6
bulky,JJ,6
bulky,VB,6
bull,NNP,3
bullet,NN,3
bullet,JJ,3
bulletin,NN,3
bully,NNP,4
bully,VB,4
bully,JJ,4
bump,VB,3
bump,NN,3
bumper,NN,4
bumper,JJ,4
bumpy,NNP,6
bumpy,JJ,6
bunch,NN,3
bundle,NN,4.76179046010271
bundle,VB,6
bungalow,NNP,6
bungalow,JJ,6
bungalow,VB,6
bunker,NNP,5.99310090140307
bunny,NNP,6
burden,NNP,3
burden,VB,4
bureau,NNP,3
bureau,JJ,3
bureaucracy,NN,4
burger,NNP,1
burial,NN,4
buried,VBN,2
buried,JJ,2
burly,NN,5.69417205047789
burly,JJ,5.69417205047789
burn,NNP,2
burn,VB,3
burnt,NN,2.5
burnt,VB,2.5
burnt,JJ,2.5
burst,NN,3
burst,VB,3
bury,VB,2
bury,NNP,2
bury,JJ,2
bus,NN,1
bush,NNP,2
bush,JJ,2
business,NN,1
business,JJ,1
businesses,NNS,1
businessman,NN,2
bust,JJ,3
bust,NN,3
bust,VB,3
busy,JJ,1
but,CC,1
but,JJ,2
but,NN,2
but,RB,2
but,IN,3
butcher,NNP,3
butcher,VB,4
butler,NNP,3.71906805344368
butt,NN,2
butt,VB,2
butter,NN,1
butter,JJ,1
butterfly,NNP,1
butterfly,JJ,1
butterfly,VB,1
buttermilk,NNP,6
buttermilk,VB,6
button,JJ,1
button,NN,1
buy,NN,1
buy,JJ,1
buy,VB,1
buyer,NN,3
buying,NN,1
buying,VB,1
buying,JJ,1
buzz,NNP,4
buzz,VB,4
buzz,JJ,4
by,IN,1
by,RP,1
by,RB,1
by,NN,1
by,JJ,1
bypass,NN,6
bypass,IN,6
bypass,VB,6
bypass,JJ,6
byte,NN,6
byte,IN,6
byte,JJ,6
byte,RB,6
byte,DT,6
byte,VB,6
bytes,NNS,6
bytes,VB,6
bytes,IN,6
cab,NNP,2
cabbage,NN,3
cabbage,VB,3
cabin,NNP,3
cabinet,NN,4
cable,NN,4
cable,JJ,4
cables,NNS,4
cache,NN,5.79745867396945
cache,PRP,6
cache,VB,6
cache,JJ,6
cactus,NN,6
cactus,VB,6
cactus,JJ,6
cafe,NN,1
cafeteria,NN,2
cage,NN,3
cake,NN,1
calcium,NN,3.0593313038055
calcium,JJ,6
calcium,VB,6
calculate,NN,3
calculate,VB,3
calculate,RB,3
calculate,JJ,3
calculation,NN,3
calculus,NN,5.38204053997794
calculus,JJ,6
calculus,VB,6
calendar,NN,2
calf,NNP,3
call,JJ,1.5
call,NN,1
call,VB,2
called,JJ,1.5
called,VBN,1.5
called,NN,1.5
calligraphy,NN,6
calling,NN,1.5
calling,VBG,1.5
callous,JJ,2.85534075899639
calls,NNS,1.5
calls,VB,1.5
calm,NN,3
calm,JJ,3
calm,VB,3
calmly,RB,4
calorie,NN,2.85534075899639
calorie,VB,2.85534075899639
calorie,JJ,2.85534075899639
cam,JJ,6
cam,NN,4.85647088182585
cam,VB,6
camaraderie,NN,6
camaraderie,VB,6
came,VB,1
camel,NNP,3
camel,JJ,3
camel,VB,3
camera,NN,1
cameras,NNS,1
camouflage,NN,6
camouflage,VB,6
camp,NN,1
camp,JJ,1.5
camp,VB,2
campaign,NN,4
campsite,NN,3
campsite,VB,3
campus,NN,2
camshaft,NNP,6
can,VB,1.5
can,NN,2
can,MD,1
canadian,NNP,2.81012246577797
canadian,JJ,2.88082072937182
canal,NN,3
cancel,VB,3
cancellation,NN,4.69662596071053
cancellation,JJ,6
cancellation,VB,6
cancelled,VBN,3
cancelled,NN,3
cancelled,JJ,3
cancer,NN,3
cancer,JJ,3
candid,NN,6
candid,JJ,6
candid,VB,6
candidate,NN,4
candle,NN,3
candy,NN,1
cane,NN,4
canister,NN,1.5
canister,JJ,1.5
cannon,NNP,4.4656708707458
cannon,JJ,6
cannon,RP,6
cannon,VB,6
cannot,NN,6
cannot,VB,6
cannot,RB,6
cannot,JJ,6
canoe,NNP,5.54988045405137
canoe,VB,6
canoe,JJ,6
canon,NN,4
canon,VB,4
canon,JJ,4
canon,IN,4
canvas,NN,4.50372574572154
canyon,NNP,4.07742207445845
cap,NN,1
cap,VB,1
cap,JJ,1
capability,NN,4
capable,JJ,3
capacity,NN,3
capacity,JJ,3
cape,NNP,1
capita,JJ,6
capita,NN,3.78600929800496
capital,JJ,2
capital,NN,2
capital,VB,2
capitalism,NN,3.94776516176197
capsule,NN,3
capsule,VB,3
capsule,JJ,3
captain,NN,2
captain,VB,2
caption,NN,4
caption,JJ,4
caption,CD,4
caption,VB,4
captive,NNP,4
captive,JJ,4
captive,VB,4
capture,VB,3
capture,NN,3
car,NN,1
car,JJ,1
caramel,NNP,6
caramel,JJ,6
caramel,VB,6
caramelize,VB,6
caravan,NNP,4
caravan,VB,4
caravan,JJ,4
carbohydrate,NN,5.30836712728106
carbohydrate,VB,6
carbohydrate,JJ,6
carbon,NN,4
carburetor,NN,6
card,NN,1
card,JJ,1
cardboard,NN,4
cardboard,JJ,4
cardboard,VB,4
cardiac,JJ,3.9342099592622
cardiac,NNP,6
cardigan,NNP,4
cardinal,JJ,5.95933841496187
cardinal,NN,4.82481338486867
cardiovascular,NN,6
cardiovascular,JJ,5.2604655668132
cards,NNS,1
care,NN,1
care,VB,3
care,JJ,2
career,JJ,3
career,NN,3
careers,NNS,3
careful,JJ,1
carefully,RB,1
careless,JJ,3
caress,NNP,2
caress,JJ,2
caress,VB,2
cargo,NN,3.28898305003033
carnation,NN,6
carnival,NN,4
carousel,NN,6
carpenter,NN,4.28111385645898
carpet,NN,3
carpool,NNP,4
carpool,VB,4
carriage,NN,3
carried,VBN,1
carrier,JJ,1
carrier,NN,1
carrot,NNP,2
carrot,VB,2
carry,VB,1
carry,NN,1
cars,NNS,1
cart,VB,6
cart,NN,4.97348049523995
cartilage,NN,5.58257430512175
cartilage,VB,6
cartilage,JJ,6
cartoon,NN,1
carve,NNP,4
carve,VB,4
case,JJ,1
case,NN,1
case,VB,1
cases,NNS,1
cash,JJ,2
cash,VB,2
cash,NN,2
cashier,NNP,5.3463906991117
cashier,VB,6
casino,NN,5.91851613119015
casserole,NN,6
cassette,NNP,2
cassette,VB,2
cast,JJ,4
cast,NN,4
cast,VB,4
castle,JJ,2
castle,NN,2
casual,JJ,3
casual,RB,3
casually,RB,4
casualty,NN,3
casualty,JJ,3
cat,NN,1
catalog,NN,4
catalogue,VB,4
catalogue,NN,4
catalogue,JJ,4
catalyst,NN,4
catch,VB,1
catch,NN,1
categories,NNS,3
category,NN,3
caterpillar,NN,6
cathedral,NN,4
cathedral,JJ,4
cathedral,VB,4
cattle,NNS,3
caught,VBN,1
cauldron,NN,6
cauliflower,NN,6
cauliflower,VB,6
cause,VB,2
cause,NN,4
caused,VBN,3
causes,VB,3
causes,NNS,3
caution,NN,3
caution,VB,3
cautious,JJ,3
cautiously,RB,3
cavalry,NN,4.26643276900175
cave,NN,3
caveat,VB,6
caveat,NN,6
caveat,JJ,6
cavern,JJ,6
cavern,NNP,6
cavern,VB,6
cavity,JJ,6
cavity,NN,3.70270811561985
cavity,VB,6
cease,NN,4
cease,VB,4
cease,JJ,4
ceaseless,NN,6
ceaseless,JJ,6
ceaseless,VB,6
cedar,JJ,6
cedar,NN,4.59634991802218
cedar,RB,6
cedar,VB,6
ceiling,JJ,4
ceiling,NN,4
celebrate,VB,1
celebrate,JJ,1
celebrate,NN,1
celebrate,RB,1
celebration,NN,1
celebrity,NN,3
cell,NNP,3
cell,JJ,3
cellar,NNP,4
cello,NNP,4
cello,VB,4
cello,JJ,4
cells,NNS,3
cellular,NN,5.98238414765891
cellular,JJ,4.08369938340863
celsius,NNP,6
celsius,VB,6
cement,NN,3.11641381405034
cement,JJ,6
cement,VB,6
cemetery,NN,4
censorship,NN,5.4665754196123
census,NN,2.25885051454364
cent,NN,2
cent,CD,2
cent,JJ,2
center,JJ,2
center,NN,2
center,RB,2
center,VB,2
centers,NNS,2
centers,VB,2
centimeter,NN,2
centimeter,RB,2
centimeter,JJ,2
centimeter,VB,2
centipede,NN,6
centipede,JJ,6
central,NN,3
central,JJ,3
centre,NN,2
centre,JJ,2
centre,VB,2
centre,RB,2
centre,CD,2
century,NN,2
century,JJ,2
ceo,NNP,4.93548033121536
ceramic,JJ,4.39437928595193
cereal,NNP,2
ceremony,NN,3
certain,JJ,2
certainly,RB,2
certainty,NN,3
certificate,NN,4
certificates,NNS,4
certification,JJ,4
certification,NN,4
certification,VB,4
certified,VBN,4
certified,JJ,4
certified,NN,4
certify,VB,4
certify,NN,4
certify,JJ,4
certify,IN,4
cfo,NNP,6
chain,NN,2
chain,VB,2
chain,JJ,2
chair,NN,1
chairman,NN,2
chalk,NNP,5.51702541117335
chalk,JJ,6
chalk,VB,6
chalk,RB,6
chalkboard,NN,6
chalkboard,JJ,6
challenge,VB,4
challenge,NN,2
chamber,NN,2.07411496414457
champ,NNP,6
champ,VB,6
champ,JJ,6
champagne,NNP,2
champion,NN,3
champion,JJ,3
champion,VB,3
championship,NN,2
championship,JJ,2
chance,NN,2
chance,VB,2
chancellor,NN,4
chandelier,NN,6
chandelier,JJ,6
change,VB,1
change,NN,1
changed,VBN,1
changed,JJ,1
changes,NNS,1
changes,VB,1
changing,VBG,1
changing,JJ,1
changing,NN,1
channel,NN,3
channel,VB,3
channels,NNS,3
chant,NN,6
chant,JJ,6
chant,VB,6
chaos,NN,3
chapel,NNP,3.7128245254822
chapter,NN,2
character,NN,1
characteristic,JJ,4
characteristic,NN,3
characteristics,NNS,3.5
characters,NNS,1
charcoal,NNP,5.08046479847918
charge,VB,3
charge,NN,3
charger,NN,3
charger,JJ,3
charges,NNS,3
charges,VB,3
charismatic,JJ,5.89848486470629
charismatic,NN,5.89848486470629
charitable,JJ,3.95302476323104
charity,NNP,3
charm,NNP,3
charming,JJ,4
chart,NN,2
chart,VB,2
charts,NNS,2
chase,NNP,3
chase,JJ,3.5
chase,VB,4
chassis,NN,5.50249867756302
chassis,VB,5.50249867756302
chassis,JJ,5.50249867756302
chat,NN,3
chat,VB,2
chat,JJ,2.5
chat,DT,2.5
chat,PRP,2.5
chat,RB,2.5
chat,IN,2.5
chatter,NN,2.5
chauffeur,NN,6
chauffeur,JJ,6
chauffeur,VB,6
cheap,JJ,2
cheap,NN,2
cheap,RB,2
cheat,NN,4
cheat,VB,4
cheat,JJ,4
cheats,NNS,4
cheats,VB,4
check,NN,1
check,JJ,1.5
check,VB,2
checking,JJ,1.5
checking,VBG,1.5
checking,NN,1.5
checklist,NN,5.6156813686072
checklist,VB,6
checklist,JJ,6
checkout,NN,3
checkout,VB,3
checkout,JJ,3
checkpoint,NN,4
checkpoint,JJ,4
checkpoint,VB,4
checkup,NN,6
cheek,NN,2
cheek,JJ,2
cheek,RB,2
cheer,NN,2
cheer,VB,2
cheerful,JJ,3
cheerfully,NN,4
cheerfully,RB,4
cheese,NN,1
cheetah,NN,6
chef,NN,2
chemical,NN,3
chemical,JJ,2
chemist,NN,3
chemistry,NN,3
cherry,NNP,4
cherry,JJ,4
chess,NNP,2
chessboard,NNP,6
chest,JJ,2
chest,NN,2
chestnut,NNP,5.34753307935825
chestnut,VB,6
chestnut,JJ,6
chew,VB,4
chewy,NN,6
chewy,JJ,6
chewy,VB,6
chic,NNP,6
chic,JJ,6
chic,VB,6
chick,NNP,5.70573120968952
chick,JJ,6
chick,VB,6
chicken,NNP,1
chicken,JJ,1
chief,NN,4
chief,JJ,3
child,JJ,1
child,NN,1
childhood,NN,2
childish,JJ,4
childish,NN,4
childish,VB,4
children,NNS,1
chili,NNP,2
chili,JJ,2
chili,VB,2
chill,NNP,5.72615752491056
chill,VB,6
chill,JJ,6
chilly,JJ,6
chimney,NNP,4
chimney,JJ,4
chimney,VB,4
chimpanzee,NNP,2
chimpanzee,VB,2
chimpanzee,JJ,2
chin,NNP,2
chin,VB,2
chinese,JJ,2.19217078164828
chinese,NNP,2.75234922299072
chip,JJ,4
chip,NN,4
chirp,NNP,2
chirp,JJ,2
chirp,VB,2
chisel,NNP,6
chisel,JJ,6
chisel,VB,6
chisel,RB,6
chocolate,NN,1
choice,JJ,2
choice,NN,2
choir,NN,3
choir,JJ,3
choir,VB,3
choke,VB,3
cholesterol,NN,4.64638636772858
cholesterol,JJ,6
choose,VB,1
chop,NN,4
chop,VB,4
chop,JJ,4
chopstick,NNP,6
chopsticks,NNS,6
chord,NN,5.54160482079179
chord,JJ,6
chord,VB,6
chorus,NN,4.65304526716934
chose,VB,1
chosen,VBN,1
chosen,NN,1
chosen,JJ,1
christ,NNP,1.95019300381834
christian,NNP,3
christian,JJ,3
christmas,NNP,3.03534161628717
christmas,JJ,6
chrome,NN,5.97042918721287
chrome,DT,6
chrome,VB,6
chrome,JJ,6
chromosome,NN,4.50522489704098
